Mar. 17, 2017   14:46:59
Chronopotentiometry
File: e:\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Cathodic Current (A) = 0.024
Anodic Current (A) = 0.024
Init P/N = N
Data Storage Interval (s) = 0.1
High E Limit (V) = 0.4
High E Hold Time (s) = 3
Low E Limit (V) = 0
Low E Hold Time (s) = 3
Cathodic Time (s) = 1000
Anodic Time (s) = 1000
Current Switching Polarity = Potential
Segment = 1000

Time/sec, Potential/V
1428.098, -2.108e-2, 
1428.198, -2.047e-2, 
1428.298, -1.994e-2, 
1428.398, -1.947e-2, 
1428.498, -1.907e-2, 
1428.598, -1.870e-2, 
1428.698, -1.838e-2, 
1428.798, -1.809e-2, 
1428.898, -1.783e-2, 
1428.998, -1.759e-2, 
1429.098, -1.738e-2, 
1429.198, -1.718e-2, 
1429.298, -1.700e-2, 
1429.398, -1.684e-2, 
1429.498, -1.670e-2, 
1429.598, -1.656e-2, 
1429.698, -1.644e-2, 
1429.798, -1.633e-2, 
1429.898, -1.624e-2, 
1429.998, -1.615e-2, 
1430.098, -1.607e-2, 
1430.198, -1.600e-2, 
1430.298, -1.594e-2, 
1430.398, -1.589e-2, 
1430.498, -1.585e-2, 
1430.598, -1.582e-2, 
1430.698, -1.580e-2, 
1430.798, -1.578e-2, 
1430.898, 1.337e-2, 
1430.998, 1.115e-2, 
1431.098, 9.659e-3, 
1431.198, 8.522e-3, 
1431.298, 7.636e-3, 
1431.398, 6.927e-3, 
1431.498, 6.351e-3, 
1431.598, 5.872e-3, 
1431.698, 5.472e-3, 
1431.797, 5.130e-3, 
1431.897, 4.836e-3, 
1431.997, 4.582e-3, 
1432.097, 4.358e-3, 
1432.197, 4.162e-3, 
1432.297, 3.988e-3, 
1432.397, 3.832e-3, 
1432.497, 3.694e-3, 
1432.597, 3.570e-3, 
1432.697, 3.458e-3, 
1432.797, 3.357e-3, 
1432.897, 3.266e-3, 
1432.997, 3.182e-3, 
1433.097, 3.104e-3, 
1433.197, 3.034e-3, 
1433.297, 2.967e-3, 
1433.397, 2.907e-3, 
1433.497, 2.852e-3, 
1433.597, 2.801e-3, 
1433.697, 2.753e-3, 
1433.797, 2.708e-3, 
1433.897, -2.292e-2, 
1433.997, -2.175e-2, 
1434.097, -2.101e-2, 
1434.197, -2.040e-2, 
1434.297, -1.988e-2, 
1434.397, -1.942e-2, 
1434.497, -1.902e-2, 
1434.597, -1.866e-2, 
1434.697, -1.834e-2, 
1434.797, -1.805e-2, 
1434.897, -1.779e-2, 
1434.997, -1.756e-2, 
1435.097, -1.734e-2, 
1435.197, -1.715e-2, 
1435.297, -1.697e-2, 
1435.397, -1.682e-2, 
1435.497, -1.667e-2, 
1435.597, -1.654e-2, 
1435.697, -1.642e-2, 
1435.797, -1.631e-2, 
1435.896, -1.622e-2, 
1435.996, -1.613e-2, 
1436.096, -1.606e-2, 
1436.196, -1.599e-2, 
1436.296, -1.593e-2, 
1436.396, -1.588e-2, 
1436.496, -1.584e-2, 
1436.596, -1.581e-2, 
1436.696, -1.578e-2, 
1436.796, -1.577e-2, 
1436.896, 1.321e-2, 
1436.996, 1.106e-2, 
1437.096, 9.599e-3, 
1437.196, 8.479e-3, 
1437.296, 7.602e-3, 
1437.396, 6.900e-3, 
1437.496, 6.329e-3, 
1437.596, 5.855e-3, 
1437.696, 5.455e-3, 
1437.796, 5.116e-3, 
1437.896, 4.826e-3, 
1437.996, 4.572e-3, 
1438.096, 4.350e-3, 
1438.196, 4.154e-3, 
1438.296, 3.982e-3, 
1438.396, 3.827e-3, 
1438.496, 3.690e-3, 
1438.596, 3.566e-3, 
1438.696, 3.456e-3, 
1438.796, 3.354e-3, 
1438.896, 3.262e-3, 
1438.996, 3.177e-3, 
1439.096, 3.100e-3, 
1439.196, 3.029e-3, 
1439.296, 2.964e-3, 
1439.396, 2.904e-3, 
1439.496, 2.847e-3, 
1439.596, 2.796e-3, 
1439.696, 2.749e-3, 
1439.796, 2.705e-3, 
1439.896, -2.283e-2, 
1439.995, -2.168e-2, 
1440.095, -2.095e-2, 
1440.195, -2.035e-2, 
1440.295, -1.983e-2, 
1440.395, -1.937e-2, 
1440.495, -1.897e-2, 
1440.595, -1.862e-2, 
1440.695, -1.830e-2, 
1440.795, -1.802e-2, 
1440.895, -1.776e-2, 
1440.995, -1.753e-2, 
1441.095, -1.731e-2, 
1441.195, -1.712e-2, 
1441.295, -1.695e-2, 
1441.395, -1.679e-2, 
1441.495, -1.665e-2, 
1441.595, -1.651e-2, 
1441.695, -1.639e-2, 
1441.795, -1.629e-2, 
1441.895, -1.619e-2, 
1441.995, -1.611e-2, 
1442.095, -1.603e-2, 
1442.195, -1.597e-2, 
1442.295, -1.591e-2, 
1442.395, -1.586e-2, 
1442.495, -1.582e-2, 
1442.595, -1.579e-2, 
1442.695, -1.577e-2, 
1442.795, -1.575e-2, 
1442.895, 1.287e-2, 
1442.995, 1.086e-2, 
1443.095, 9.469e-3, 
1443.195, 8.383e-3, 
1443.295, 7.529e-3, 
1443.395, 6.843e-3, 
1443.495, 6.280e-3, 
1443.595, 5.813e-3, 
1443.695, 5.418e-3, 
1443.795, 5.085e-3, 
1443.895, 4.797e-3, 
1443.995, 4.546e-3, 
1444.094, 4.327e-3, 
1444.194, 4.134e-3, 
1444.294, 3.964e-3, 
1444.394, 3.810e-3, 
1444.494, 3.674e-3, 
1444.594, 3.551e-3, 
1444.694, 3.442e-3, 
1444.794, 3.341e-3, 
1444.894, 3.250e-3, 
1444.994, 3.166e-3, 
1445.094, 3.090e-3, 
1445.194, 3.021e-3, 
1445.294, 2.957e-3, 
1445.394, 2.897e-3, 
1445.494, 2.843e-3, 
1445.594, 2.792e-3, 
1445.694, 2.745e-3, 
1445.794, 2.701e-3, 
1445.894, -2.275e-2, 
1445.994, -2.161e-2, 
1446.094, -2.090e-2, 
1446.194, -2.030e-2, 
1446.294, -1.979e-2, 
1446.394, -1.934e-2, 
1446.494, -1.894e-2, 
1446.594, -1.859e-2, 
1446.694, -1.828e-2, 
1446.794, -1.799e-2, 
1446.894, -1.774e-2, 
1446.994, -1.751e-2, 
1447.094, -1.729e-2, 
1447.194, -1.710e-2, 
1447.294, -1.693e-2, 
1447.394, -1.678e-2, 
1447.494, -1.663e-2, 
1447.594, -1.650e-2, 
1447.694, -1.638e-2, 
1447.794, -1.628e-2, 
1447.894, -1.618e-2, 
1447.994, -1.610e-2, 
1448.094, -1.603e-2, 
1448.193, -1.596e-2, 
1448.293, -1.590e-2, 
1448.393, -1.585e-2, 
1448.493, -1.582e-2, 
1448.593, -1.578e-2, 
1448.693, -1.576e-2, 
1448.793, -1.575e-2, 
1448.893, 1.282e-2, 
1448.993, 1.084e-2, 
1449.093, 9.450e-3, 
1449.193, 8.372e-3, 
1449.293, 7.520e-3, 
1449.393, 6.835e-3, 
1449.493, 6.275e-3, 
1449.593, 5.809e-3, 
1449.693, 5.415e-3, 
1449.793, 5.080e-3, 
1449.893, 4.793e-3, 
1449.993, 4.543e-3, 
1450.093, 4.324e-3, 
1450.193, 4.131e-3, 
1450.293, 3.960e-3, 
1450.393, 3.807e-3, 
1450.493, 3.671e-3, 
1450.593, 3.551e-3, 
1450.693, 3.441e-3, 
1450.793, 3.340e-3, 
1450.893, 3.249e-3, 
1450.993, 3.165e-3, 
1451.093, 3.088e-3, 
1451.193, 3.019e-3, 
1451.293, 2.954e-3, 
1451.393, 2.895e-3, 
1451.493, 2.841e-3, 
1451.593, 2.789e-3, 
1451.693, 2.744e-3, 
1451.793, 2.699e-3, 
1451.893, -2.269e-2, 
1451.993, -2.156e-2, 
1452.093, -2.085e-2, 
1452.193, -2.026e-2, 
1452.292, -1.975e-2, 
1452.392, -1.931e-2, 
1452.492, -1.891e-2, 
1452.592, -1.856e-2, 
1452.692, -1.825e-2, 
1452.792, -1.797e-2, 
1452.892, -1.772e-2, 
1452.992, -1.749e-2, 
1453.092, -1.728e-2, 
1453.192, -1.709e-2, 
1453.292, -1.692e-2, 
1453.392, -1.676e-2, 
1453.492, -1.662e-2, 
1453.592, -1.649e-2, 
1453.692, -1.637e-2, 
1453.792, -1.627e-2, 
1453.892, -1.617e-2, 
1453.992, -1.609e-2, 
1454.092, -1.602e-2, 
1454.192, -1.595e-2, 
1454.292, -1.589e-2, 
1454.392, -1.585e-2, 
1454.492, -1.581e-2, 
1454.592, -1.578e-2, 
1454.692, -1.576e-2, 
1454.792, -1.575e-2, 
1454.892, 1.252e-2, 
1454.992, 1.067e-2, 
1455.092, 9.341e-3, 
1455.192, 8.294e-3, 
1455.292, 7.462e-3, 
1455.392, 6.791e-3, 
1455.492, 6.240e-3, 
1455.592, 5.781e-3, 
1455.692, 5.392e-3, 
1455.792, 5.061e-3, 
1455.892, 4.775e-3, 
1455.992, 4.527e-3, 
1456.092, 4.310e-3, 
1456.192, 4.119e-3, 
1456.292, 3.948e-3, 
1456.391, 3.797e-3, 
1456.491, 3.662e-3, 
1456.591, 3.541e-3, 
1456.691, 3.432e-3, 
1456.791, 3.332e-3, 
1456.891, 3.242e-3, 
1456.991, 3.159e-3, 
1457.091, 3.083e-3, 
1457.191, 3.013e-3, 
1457.291, 2.949e-3, 
1457.391, 2.892e-3, 
1457.491, 2.837e-3, 
1457.591, 2.786e-3, 
1457.691, 2.739e-3, 
1457.791, 2.695e-3, 
1457.891, -2.260e-2, 
1457.991, -2.149e-2, 
1458.091, -2.079e-2, 
1458.191, -2.020e-2, 
1458.291, -1.970e-2, 
1458.391, -1.926e-2, 
1458.491, -1.887e-2, 
1458.591, -1.852e-2, 
1458.691, -1.821e-2, 
1458.791, -1.793e-2, 
1458.891, -1.768e-2, 
1458.991, -1.745e-2, 
1459.091, -1.724e-2, 
1459.191, -1.706e-2, 
1459.291, -1.689e-2, 
1459.391, -1.673e-2, 
1459.491, -1.659e-2, 
1459.591, -1.646e-2, 
1459.691, -1.635e-2, 
1459.791, -1.624e-2, 
1459.891, -1.615e-2, 
1459.991, -1.607e-2, 
1460.091, -1.599e-2, 
1460.191, -1.593e-2, 
1460.291, -1.588e-2, 
1460.391, -1.583e-2, 
1460.490, -1.579e-2, 
1460.590, -1.576e-2, 
1460.690, -1.574e-2, 
1460.790, -1.573e-2, 
1460.890, 1.238e-2, 
1460.990, 1.059e-2, 
1461.090, 9.290e-3, 
1461.190, 8.257e-3, 
1461.290, 7.435e-3, 
1461.390, 6.770e-3, 
1461.490, 6.225e-3, 
1461.590, 5.767e-3, 
1461.690, 5.380e-3, 
1461.790, 5.050e-3, 
1461.890, 4.767e-3, 
1461.990, 4.521e-3, 
1462.090, 4.304e-3, 
1462.190, 4.113e-3, 
1462.290, 3.943e-3, 
1462.390, 3.792e-3, 
1462.490, 3.657e-3, 
1462.590, 3.536e-3, 
1462.690, 3.427e-3, 
1462.790, 3.327e-3, 
1462.890, 3.237e-3, 
1462.990, 3.154e-3, 
1463.090, 3.078e-3, 
1463.190, 3.010e-3, 
1463.290, 2.946e-3, 
1463.390, 2.886e-3, 
1463.490, 2.831e-3, 
1463.590, 2.780e-3, 
1463.690, 2.733e-3, 
1463.790, 2.690e-3, 
1463.890, -2.250e-2, 
1463.990, -2.141e-2, 
1464.090, -2.072e-2, 
1464.190, -2.014e-2, 
1464.290, -1.964e-2, 
1464.390, -1.921e-2, 
1464.490, -1.882e-2, 
1464.589, -1.848e-2, 
1464.689, -1.817e-2, 
1464.789, -1.789e-2, 
1464.889, -1.764e-2, 
1464.989, -1.742e-2, 
1465.089, -1.721e-2, 
1465.189, -1.702e-2, 
1465.289, -1.686e-2, 
1465.389, -1.670e-2, 
1465.489, -1.656e-2, 
1465.589, -1.644e-2, 
1465.689, -1.632e-2, 
1465.789, -1.622e-2, 
1465.889, -1.613e-2, 
1465.989, -1.605e-2, 
1466.089, -1.597e-2, 
1466.189, -1.591e-2, 
1466.289, -1.586e-2, 
1466.389, -1.581e-2, 
1466.489, -1.577e-2, 
1466.589, -1.574e-2, 
1466.689, -1.573e-2, 
1466.789, -1.572e-2, 
1466.889, 1.196e-2, 
1466.989, 1.036e-2, 
1467.089, 9.135e-3, 
1467.189, 8.149e-3, 
1467.289, 7.355e-3, 
1467.389, 6.707e-3, 
1467.489, 6.172e-3, 
1467.589, 5.726e-3, 
1467.689, 5.346e-3, 
1467.789, 5.024e-3, 
1467.889, 4.743e-3, 
1467.989, 4.499e-3, 
1468.089, 4.285e-3, 
1468.189, 4.096e-3, 
1468.289, 3.928e-3, 
1468.389, 3.777e-3, 
1468.489, 3.645e-3, 
1468.589, 3.525e-3, 
1468.688, 3.417e-3, 
1468.788, 3.319e-3, 
1468.888, 3.229e-3, 
1468.988, 3.147e-3, 
1469.088, 3.071e-3, 
1469.188, 3.002e-3, 
1469.288, 2.939e-3, 
1469.388, 2.880e-3, 
1469.488, 2.826e-3, 
1469.588, 2.775e-3, 
1469.688, 2.730e-3, 
1469.788, 2.687e-3, 
1469.888, -2.238e-2, 
1469.988, -2.131e-2, 
1470.088, -2.063e-2, 
1470.188, -2.006e-2, 
1470.288, -1.956e-2, 
1470.388, -1.913e-2, 
1470.488, -1.875e-2, 
1470.588, -1.841e-2, 
1470.688, -1.810e-2, 
1470.788, -1.782e-2, 
1470.888, -1.758e-2, 
1470.988, -1.736e-2, 
1471.088, -1.715e-2, 
1471.188, -1.697e-2, 
1471.288, -1.681e-2, 
1471.388, -1.667e-2, 
1471.488, -1.653e-2, 
1471.588, -1.640e-2, 
1471.688, -1.629e-2, 
1471.788, -1.619e-2, 
1471.888, -1.610e-2, 
1471.988, -1.602e-2, 
1472.088, -1.595e-2, 
1472.188, -1.589e-2, 
1472.288, -1.583e-2, 
1472.388, -1.579e-2, 
1472.488, -1.575e-2, 
1472.588, -1.572e-2, 
1472.688, -1.572e-2, 
1472.787, -1.573e-2, 
1472.887, 1.184e-2, 
1472.987, 1.028e-2, 
1473.087, 9.076e-3, 
1473.187, 8.101e-3, 
1473.287, 7.314e-3, 
1473.387, 6.672e-3, 
1473.487, 6.141e-3, 
1473.587, 5.696e-3, 
1473.687, 5.317e-3, 
1473.787, 4.996e-3, 
1473.887, 4.718e-3, 
1473.987, 4.476e-3, 
1474.087, 4.262e-3, 
1474.187, 4.075e-3, 
1474.287, 3.908e-3, 
1474.387, 3.760e-3, 
1474.487, 3.628e-3, 
1474.587, 3.510e-3, 
1474.687, 3.401e-3, 
1474.787, 3.304e-3, 
1474.887, 3.215e-3, 
1474.987, 3.134e-3, 
1475.087, 3.057e-3, 
1475.187, 2.989e-3, 
1475.287, 2.928e-3, 
1475.387, 2.870e-3, 
1475.487, 2.817e-3, 
1475.587, 2.766e-3, 
1475.687, 2.720e-3, 
1475.787, 2.677e-3, 
1475.887, -2.237e-2, 
1475.987, -2.130e-2, 
1476.087, -2.062e-2, 
1476.187, -2.006e-2, 
1476.287, -1.957e-2, 
1476.387, -1.914e-2, 
1476.487, -1.875e-2, 
1476.587, -1.842e-2, 
1476.687, -1.811e-2, 
1476.786, -1.784e-2, 
1476.886, -1.760e-2, 
1476.986, -1.737e-2, 
1477.086, -1.717e-2, 
1477.186, -1.699e-2, 
1477.286, -1.682e-2, 
1477.386, -1.667e-2, 
1477.486, -1.653e-2, 
1477.586, -1.641e-2, 
1477.686, -1.630e-2, 
1477.786, -1.620e-2, 
1477.886, -1.611e-2, 
1477.986, -1.603e-2, 
1478.086, -1.596e-2, 
1478.186, -1.589e-2, 
1478.286, -1.584e-2, 
1478.386, -1.579e-2, 
1478.486, -1.576e-2, 
1478.586, -1.573e-2, 
1478.686, -1.571e-2, 
1478.786, -1.570e-2, 
1478.886, 1.164e-2, 
1478.986, 1.018e-2, 
1479.086, 9.014e-3, 
1479.186, 8.060e-3, 
1479.286, 7.286e-3, 
1479.386, 6.653e-3, 
1479.486, 6.127e-3, 
1479.586, 5.687e-3, 
1479.686, 5.311e-3, 
1479.786, 4.994e-3, 
1479.886, 4.716e-3, 
1479.986, 4.475e-3, 
1480.086, 4.262e-3, 
1480.186, 4.075e-3, 
1480.286, 3.909e-3, 
1480.386, 3.759e-3, 
1480.486, 3.626e-3, 
1480.586, 3.509e-3, 
1480.686, 3.402e-3, 
1480.786, 3.304e-3, 
1480.885, 3.214e-3, 
1480.985, 3.133e-3, 
1481.085, 3.058e-3, 
1481.185, 2.990e-3, 
1481.285, 2.927e-3, 
1481.385, 2.870e-3, 
1481.485, 2.816e-3, 
1481.585, 2.765e-3, 
1481.685, 2.718e-3, 
1481.785, 2.675e-3, 
1481.885, -2.330e-2, 
1481.985, -2.203e-2, 
1482.085, -2.123e-2, 
1482.185, -2.057e-2, 
1482.285, -2.001e-2, 
1482.385, -1.953e-2, 
1482.485, -1.910e-2, 
1482.585, -1.872e-2, 
1482.685, -1.838e-2, 
1482.785, -1.808e-2, 
1482.885, -1.781e-2, 
1482.985, -1.756e-2, 
1483.085, -1.734e-2, 
1483.185, -1.714e-2, 
1483.285, -1.695e-2, 
1483.385, -1.679e-2, 
1483.485, -1.664e-2, 
1483.585, -1.650e-2, 
1483.685, -1.638e-2, 
1483.785, -1.627e-2, 
1483.885, -1.617e-2, 
1483.985, -1.608e-2, 
1484.085, -1.600e-2, 
1484.185, -1.593e-2, 
1484.285, -1.586e-2, 
1484.385, -1.581e-2, 
1484.485, -1.577e-2, 
1484.585, -1.573e-2, 
1484.685, -1.570e-2, 
1484.785, -1.569e-2, 
1484.885, 1.346e-2, 
1484.984, 1.118e-2, 
1485.084, 9.656e-3, 
1485.184, 8.506e-3, 
1485.284, 7.611e-3, 
1485.384, 6.899e-3, 
1485.484, 6.322e-3, 
1485.584, 5.843e-3, 
1485.684, 5.439e-3, 
1485.784, 5.098e-3, 
1485.884, 4.805e-3, 
1485.984, 4.551e-3, 
1486.084, 4.328e-3, 
1486.184, 4.132e-3, 
1486.284, 3.959e-3, 
1486.384, 3.804e-3, 
1486.484, 3.667e-3, 
1486.584, 3.544e-3, 
1486.684, 3.432e-3, 
1486.784, 3.331e-3, 
1486.884, 3.239e-3, 
1486.984, 3.155e-3, 
1487.084, 3.077e-3, 
1487.184, 3.007e-3, 
1487.284, 2.941e-3, 
1487.384, 2.882e-3, 
1487.484, 2.828e-3, 
1487.584, 2.777e-3, 
1487.684, 2.730e-3, 
1487.784, 2.686e-3, 
1487.884, -2.318e-2, 
1487.984, -2.193e-2, 
1488.084, -2.115e-2, 
1488.184, -2.051e-2, 
1488.284, -1.995e-2, 
1488.384, -1.947e-2, 
1488.484, -1.905e-2, 
1488.584, -1.867e-2, 
1488.684, -1.834e-2, 
1488.784, -1.804e-2, 
1488.884, -1.778e-2, 
1488.984, -1.753e-2, 
1489.083, -1.731e-2, 
1489.183, -1.712e-2, 
1489.283, -1.694e-2, 
1489.383, -1.677e-2, 
1489.483, -1.662e-2, 
1489.583, -1.649e-2, 
1489.683, -1.637e-2, 
1489.783, -1.626e-2, 
1489.883, -1.616e-2, 
1489.983, -1.607e-2, 
1490.083, -1.599e-2, 
1490.183, -1.592e-2, 
1490.283, -1.586e-2, 
1490.383, -1.581e-2, 
1490.483, -1.576e-2, 
1490.583, -1.573e-2, 
1490.683, -1.570e-2, 
1490.783, -1.569e-2, 
1490.883, 1.324e-2, 
1490.983, 1.105e-2, 
1491.083, 9.570e-3, 
1491.183, 8.444e-3, 
1491.283, 7.564e-3, 
1491.383, 6.862e-3, 
1491.483, 6.292e-3, 
1491.583, 5.817e-3, 
1491.683, 5.418e-3, 
1491.783, 5.080e-3, 
1491.883, 4.789e-3, 
1491.983, 4.535e-3, 
1492.083, 4.316e-3, 
1492.183, 4.121e-3, 
1492.283, 3.947e-3, 
1492.383, 3.793e-3, 
1492.483, 3.657e-3, 
1492.583, 3.534e-3, 
1492.683, 3.423e-3, 
1492.783, 3.323e-3, 
1492.883, 3.230e-3, 
1492.983, 3.146e-3, 
1493.083, 3.069e-3, 
1493.182, 3.000e-3, 
1493.282, 2.936e-3, 
1493.382, 2.876e-3, 
1493.482, 2.821e-3, 
1493.582, 2.770e-3, 
1493.682, 2.724e-3, 
1493.782, 2.680e-3, 
1493.882, -2.309e-2, 
1493.982, -2.187e-2, 
1494.082, -2.109e-2, 
1494.182, -2.045e-2, 
1494.282, -1.991e-2, 
1494.382, -1.943e-2, 
1494.482, -1.901e-2, 
1494.582, -1.864e-2, 
1494.682, -1.831e-2, 
1494.782, -1.802e-2, 
1494.882, -1.775e-2, 
1494.982, -1.751e-2, 
1495.082, -1.729e-2, 
1495.182, -1.709e-2, 
1495.282, -1.692e-2, 
1495.382, -1.676e-2, 
1495.482, -1.661e-2, 
1495.582, -1.648e-2, 
1495.682, -1.635e-2, 
1495.782, -1.625e-2, 
1495.882, -1.615e-2, 
1495.982, -1.606e-2, 
1496.082, -1.598e-2, 
1496.182, -1.592e-2, 
1496.282, -1.586e-2, 
1496.382, -1.581e-2, 
1496.482, -1.576e-2, 
1496.582, -1.573e-2, 
1496.682, -1.571e-2, 
1496.782, -1.570e-2, 
1496.882, 1.316e-2, 
1496.982, 1.100e-2, 
1497.082, 9.539e-3, 
1497.182, 8.420e-3, 
1497.281, 7.547e-3, 
1497.381, 6.847e-3, 
1497.481, 6.280e-3, 
1497.581, 5.809e-3, 
1497.681, 5.410e-3, 
1497.781, 5.074e-3, 
1497.881, 4.784e-3, 
1497.981, 4.530e-3, 
1498.081, 4.310e-3, 
1498.181, 4.116e-3, 
1498.281, 3.944e-3, 
1498.381, 3.790e-3, 
1498.481, 3.653e-3, 
1498.581, 3.531e-3, 
1498.681, 3.420e-3, 
1498.781, 3.320e-3, 
1498.881, 3.227e-3, 
1498.981, 3.143e-3, 
1499.081, 3.066e-3, 
1499.181, 2.997e-3, 
1499.281, 2.932e-3, 
1499.381, 2.873e-3, 
1499.481, 2.818e-3, 
1499.581, 2.767e-3, 
1499.681, 2.720e-3, 
1499.781, 2.676e-3, 
1499.881, -2.300e-2, 
1499.981, -2.179e-2, 
1500.081, -2.103e-2, 
1500.181, -2.040e-2, 
1500.281, -1.986e-2, 
1500.381, -1.939e-2, 
1500.481, -1.897e-2, 
1500.581, -1.861e-2, 
1500.681, -1.828e-2, 
1500.781, -1.799e-2, 
1500.881, -1.772e-2, 
1500.981, -1.749e-2, 
1501.081, -1.727e-2, 
1501.181, -1.708e-2, 
1501.281, -1.690e-2, 
1501.380, -1.674e-2, 
1501.480, -1.659e-2, 
1501.580, -1.646e-2, 
1501.680, -1.634e-2, 
1501.780, -1.623e-2, 
1501.880, -1.613e-2, 
1501.980, -1.605e-2, 
1502.080, -1.597e-2, 
1502.180, -1.590e-2, 
1502.280, -1.585e-2, 
1502.380, -1.580e-2, 
1502.480, -1.576e-2, 
1502.580, -1.572e-2, 
1502.680, -1.570e-2, 
1502.780, -1.569e-2, 
1502.880, 1.285e-2, 
1502.980, 1.082e-2, 
1503.080, 9.421e-3, 
1503.180, 8.337e-3, 
1503.280, 7.483e-3, 
1503.380, 6.798e-3, 
1503.480, 6.240e-3, 
1503.580, 5.775e-3, 
1503.680, 5.382e-3, 
1503.780, 5.050e-3, 
1503.880, 4.762e-3, 
1503.980, 4.512e-3, 
1504.080, 4.293e-3, 
1504.180, 4.101e-3, 
1504.280, 3.929e-3, 
1504.380, 3.776e-3, 
1504.480, 3.640e-3, 
1504.580, 3.518e-3, 
1504.680, 3.408e-3, 
1504.780, 3.310e-3, 
1504.880, 3.218e-3, 
1504.980, 3.133e-3, 
1505.080, 3.059e-3, 
1505.180, 2.989e-3, 
1505.280, 2.924e-3, 
1505.380, 2.865e-3, 
1505.479, 2.811e-3, 
1505.579, 2.760e-3, 
1505.679, 2.713e-3, 
1505.779, 2.669e-3, 
1505.879, -2.290e-2, 
1505.979, -2.171e-2, 
1506.079, -2.096e-2, 
1506.179, -2.034e-2, 
1506.279, -1.980e-2, 
1506.379, -1.934e-2, 
1506.479, -1.893e-2, 
1506.579, -1.856e-2, 
1506.679, -1.824e-2, 
1506.779, -1.795e-2, 
1506.879, -1.769e-2, 
1506.979, -1.745e-2, 
1507.079, -1.724e-2, 
1507.179, -1.704e-2, 
1507.279, -1.687e-2, 
1507.379, -1.671e-2, 
1507.479, -1.656e-2, 
1507.579, -1.643e-2, 
1507.679, -1.631e-2, 
1507.779, -1.621e-2, 
1507.879, -1.611e-2, 
1507.979, -1.603e-2, 
1508.079, -1.595e-2, 
1508.179, -1.588e-2, 
1508.279, -1.583e-2, 
1508.379, -1.578e-2, 
1508.479, -1.574e-2, 
1508.579, -1.571e-2, 
1508.679, -1.569e-2, 
1508.779, -1.568e-2, 
1508.879, 1.265e-2, 
1508.979, 1.071e-2, 
1509.079, 9.347e-3, 
1509.179, 8.284e-3, 
1509.279, 7.444e-3, 
1509.379, 6.767e-3, 
1509.479, 6.214e-3, 
1509.578, 5.755e-3, 
1509.678, 5.366e-3, 
1509.778, 5.037e-3, 
1509.878, 4.751e-3, 
1509.978, 4.501e-3, 
1510.078, 4.284e-3, 
1510.178, 4.092e-3, 
1510.278, 3.922e-3, 
1510.378, 3.770e-3, 
1510.478, 3.635e-3, 
1510.578, 3.514e-3, 
1510.678, 3.404e-3, 
1510.778, 3.305e-3, 
1510.878, 3.216e-3, 
1510.978, 3.131e-3, 
1511.078, 3.055e-3, 
1511.178, 2.985e-3, 
1511.278, 2.921e-3, 
1511.378, 2.862e-3, 
1511.478, 2.808e-3, 
1511.578, 2.757e-3, 
1511.678, 2.711e-3, 
1511.778, 2.666e-3, 
1511.878, -2.308e-2, 
1511.978, -2.187e-2, 
1512.078, -2.111e-2, 
1512.178, -2.048e-2, 
1512.278, -1.994e-2, 
1512.378, -1.947e-2, 
1512.478, -1.906e-2, 
1512.578, -1.869e-2, 
1512.678, -1.837e-2, 
1512.778, -1.807e-2, 
1512.878, -1.781e-2, 
1512.978, -1.757e-2, 
1513.078, -1.735e-2, 
1513.178, -1.716e-2, 
1513.278, -1.698e-2, 
1513.378, -1.682e-2, 
1513.478, -1.667e-2, 
1513.578, -1.654e-2, 
1513.677, -1.642e-2, 
1513.777, -1.632e-2, 
1513.877, -1.622e-2, 
1513.977, -1.614e-2, 
1514.077, -1.606e-2, 
1514.177, -1.599e-2, 
1514.277, -1.593e-2, 
1514.377, -1.588e-2, 
1514.477, -1.584e-2, 
1514.577, -1.581e-2, 
1514.677, -1.579e-2, 
1514.777, -1.577e-2, 
1514.877, 1.390e-2, 
1514.977, 1.142e-2, 
1515.077, 9.813e-3, 
1515.177, 8.615e-3, 
1515.277, 7.690e-3, 
1515.377, 6.955e-3, 
1515.477, 6.362e-3, 
1515.577, 5.873e-3, 
1515.677, 5.460e-3, 
1515.777, 5.109e-3, 
1515.877, 4.809e-3, 
1515.977, 4.548e-3, 
1516.077, 4.319e-3, 
1516.177, 4.119e-3, 
1516.277, 3.941e-3, 
1516.377, 3.783e-3, 
1516.477, 3.640e-3, 
1516.577, 3.515e-3, 
1516.677, 3.402e-3, 
1516.777, 3.299e-3, 
1516.877, 3.205e-3, 
1516.977, 3.120e-3, 
1517.077, 3.042e-3, 
1517.177, 2.971e-3, 
1517.277, 2.905e-3, 
1517.377, 2.845e-3, 
1517.477, 2.790e-3, 
1517.577, 2.739e-3, 
1517.677, 2.691e-3, 
1517.776, 2.648e-3, 
1517.876, -2.300e-2, 
1517.976, -2.180e-2, 
1518.076, -2.105e-2, 
1518.176, -2.043e-2, 
1518.276, -1.989e-2, 
1518.376, -1.942e-2, 
1518.476, -1.901e-2, 
1518.576, -1.865e-2, 
1518.676, -1.833e-2, 
1518.776, -1.804e-2, 
1518.876, -1.777e-2, 
1518.976, -1.754e-2, 
1519.076, -1.732e-2, 
1519.176, -1.713e-2, 
1519.276, -1.695e-2, 
1519.376, -1.680e-2, 
1519.476, -1.665e-2, 
1519.576, -1.652e-2, 
1519.676, -1.640e-2, 
